Unnamed: 0,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,director_id,writer_id
2279,tt0092501,Prớjéct Á 2,'A' gai wak 2,1987.0,\N,106.0,9943.0,True,nm0000329,nm0950568
2305,tt0092910,Doom Asylum,Doom Asylum,1987.0,\N,77.0,1564.0,False,nm0295345,nm0579701
2317,tt0093142,Hangmen,,1987.0,\N,90.0,1089.0,False,nm0409079,nm0913370
2318,tt0093146,Hard Ticket to Hawaii,,1987.0,\N,96.0,4263.0,False,nm0796477,nm0796477
2324,tt0093207,Wings ớf Hớnnéámisé,Ôritsu uchûgun Oneamisu no tsubasa,1987.0,\N,121.0,5141.0,True,nm0945293,nm1577584
2332,tt0093412,Law of Desire,,1987.0,\N,102.0,11832.0,True,nm0000264,nm0000264
2334,tt0093426,An Autumn's Tale,Chau tin dik tung wa,1987.0,\N,98.0,4701.0,True,nm0156520,nm0522795
2335,tt0093427,Varázslat - A Queen Budapesten,,2006.0,1987,90.0,1031.0,True,nm0958183,\N
2365,tt0094033,Steel Dawn,Steel Dawn,1987.0,\N,101.0,4955.0,False,nm0393678,nm0498991
2373,tt0094226,The Untouchables,,1987.0,\N,119.0,297505.0,True,nm0000361,nm0588079
2376,tt0094321,Who's That Girl,Who's That Girl,2006.0,1987,92.0,9982.0,False,nm0001226,nm0277946
2385,tt0094642,American Gothic,American Gothic,1987.0,\N,90.0,3474.0,False,nm0396421,nm0898941
2400,tt0094868,Chớcớlát,Chocolat,1988.0,\N,105.0,3283.0,True,nm0219136,nm0267288
2435,tt0095687,My Stepmother Is an Alien,My Stepmother Is an Alien,1988.0,\N,105.0,25922.0,False,nm0000907,nm0721800
2443,tt0095895,Powaqqatsi,Powaqqatsi,1988.0,\N,99.0,8197.0,True,nm0716585,nm0724192
2450,tt0095989,Return of the Killer Tomatoes!,Return of the Killer Tomatoes!,1988.0,\N,98.0,7079.0,False,nm0207357,nm0668699
2490,tt0097371,Food of the Gods II,Food of the Gods II,1989.0,\N,91.0,1282.0,False,nm0006860,nm0108273
2495,tt0097416,Kadhalan,,1994.0,\N,168.0,1932.0,True,nm0788171,nm0788171
2500,tt0097530,Hớw I Gớt Intớ Cớllégé,How I Got Into College,1989.0,\N,86.0,2203.0,False,nm0390822,nm0783559
2508,tt0097722,Lean on Me,,1989.0,\N,108.0,4701.0,True,nm0000814,nm0771512
2539,tt0098321,Shớcking Dárk,Terminator II,1989.0,\N,90.0,1435.0,False,nm0559769,nm0289576
2593,tt0100095,Maine Pyar Kiya,Maine Pyar Kiya,1989.0,\N,192.0,11981.0,True,nm0054744,nm0054744
2598,tt0100156,Mirror Mirror,,1990.0,\N,104.0,1713.0,False,nm0765154,nm0765154
2614,tt0100611,Sibling Rivalry,,1990.0,\N,87.0,2673.0,False,nm0005348,nm0325630
2621,tt0100975,Xtro II: The Second Encounter,Xtro II: The Second Encounter,1991.0,\N,92.0,1662.0,False,nm0111332,nm0468194
2627,tt0101309,Alligator II: The Mutation,,2006.0,1991,92.0,2216.0,False,nm0381489,nm0020397
2631,tt0101453,Billy Bathgate,,1991.0,\N,106.0,11803.0,False,nm0000914,nm0001779
2632,tt0101455,Bingo,Bingo,1991.0,\N,89.0,2844.0,False,nm0730422,nm0833164
2646,tt0101725,Diary of a Hitman,,1991.0,\N,90.0,1899.0,False,nm0518775,nm0696302
2669,tt0102469,Mortal Thoughts,,1991.0,\N,103.0,8730.0,False,nm0748928,nm0450095
2676,tt0102741,Queens Logic,,1991.0,\N,100.0,4701.0,False,nm0711114,nm0767755
2678,tt0102800,Robot Jox,,1989.0,\N,85.0,6221.0,False,nm0002340,nm0354807
2692,tt0103111,Hard to Die,,1990.0,\N,77.0,1229.0,False,nm0691061,nm0736930
2702,tt0103767,Baraka,Baraka,1992.0,\N,96.0,37929.0,True,nm0294825,nm6897793
2737,tt0104740,Little Nemo: Adventures in Slumberland,,1989.0,\N,85.0,7202.0,True,nm0368674,nm0565560
2743,tt0104797,Málcớlm X,Malcolm X,1992.0,\N,202.0,91274.0,True,nm0000490,nm0000490
2791,tt0106379,Being Human,Being Human,1994.0,\N,122.0,4016.0,False,nm0287025,nm0287025
2810,tt0106873,Fatal Instinct,Fatal Instinct,1993.0,\N,91.0,7302.0,False,nm0005348,nm0641714
2820,tt0107147,A House in the Hills,,1993.0,\N,95.0,1285.0,False,nm0927296,nm0927296
2824,tt0107207,In the Name of the Father,In the Name of the Father,1993.0,\N,133.0,167605.0,True,nm0006487,nm0006487
2830,tt0107330,Little Sharks,,1992.0,\N,87.0,4701.0,True,nm0941811,nm0941811
2839,tt0107623,The Music of Chance,The Music of Chance,1993.0,\N,98.0,4701.0,True,nm0351993,nm0000808
2843,tt0107756,Orlando,Orlando,1992.0,\N,94.0,4701.0,True,nm0006845,nm0006845
2877,tt0108574,No More Mr. Nice Guy,Wir können auch anders...,2006.0,1993,92.0,1242.0,True,nm0118345,nm0434718
2884,tt0109117,Andaz Apna Apna,,1994.0,\N,160.0,52107.0,True,nm0764316,nm0795651
2892,tt0109415,Childrén ớf thé Cớrn III: Úrbán Hárvést,Children of the Corn III: Urban Harvest,1995.0,\N,92.0,7325.0,False,nm0382783,nm0338557
2896,tt0109445,Clérks,Clerks,1994.0,\N,92.0,217530.0,True,nm0003620,nm0003620
2908,tt0109686,Dumb and Dumber,,1994.0,\N,107.0,369767.0,True,nm0268380,nm0125803
2909,tt0109688,Áshés ớf Timé,Dung che sai duk,1994.0,\N,100.0,14692.0,True,nm0939182,nm0939182
2930,tt0110146,Intersection,,1994.0,\N,98.0,8213.0,False,nm0041932,nm0767110
2935,tt0110202,The Ride,,1994.0,\N,90.0,1059.0,True,nm0841232,nm0841232
2949,tt0110410,Lurking Fear,Lurking Fear,2006.0,1994,76.0,1479.0,False,nm0003676,nm0003676
2950,tt0110442,Major League II,Major League II,1994.0,\N,105.0,26071.0,False,nm0911486,nm0421084
2952,tt0110538,Mixéd Núts,,1994.0,\N,97.0,11410.0,False,nm0001188,nm0258286
2959,tt0110689,Nớstrádámús,Nostradamus,1994.0,\N,119.0,2897.0,False,nm0002337,nm0091396
2961,tt0110719,Window to Paris,Okno v Parizh,1993.0,\N,115.0,1444.0,True,nm0863021,nm0889564
2962,tt0110785,La pasión turca,La pasión turca,1994.0,\N,112.0,1050.0,False,nm0033005,nm0301550
2985,tt0111488,Trial by Jury,Trial by Jury,1994.0,\N,107.0,1871.0,False,nm0332392,nm0332392
2990,tt0111797,Eat Drink Man Woman,Yin shi nan nu,1994.0,\N,124.0,20111.0,True,nm0000487,nm0910924
2998,tt0112438,Thé Bábysittér,The Babysitter,1995.0,\N,90.0,5169.0,False,nm0272704,nm0272704
3009,tt0112625,Candyman: Farewell to the Flesh,Candyman: Farewell to the Flesh,1995.0,\N,95.0,12555.0,False,nm0174374,nm0000850
3015,tt0112757,The Cure,,1995.0,\N,97.0,9701.0,True,nm0005022,nm0002675
3036,tt0113492,Judge Dredd,Judge Dredd,1995.0,\N,96.0,115185.0,False,nm0134176,nm0211823
3045,tt0113703,Love Letter,,2006.0,1995,117.0,8308.0,True,nm0412517,nm0412517
3065,tt0114055,Pécúliáritiés ớf thé Nátiớnál Húnt,,1995.0,\N,93.0,4113.0,True,nm0737400,nm0737400
3066,tt0114099,The Passion of Darkly Noon,,2006.0,1995,100.0,3852.0,False,nm0726000,nm0726000
3087,tt0114732,The Three Brothers,,1995.0,\N,105.0,6631.0,True,nm0132064,nm0501846
3093,tt0114863,Ulysses' Gaze,To vlemma tou Odyssea,1995.0,\N,176.0,6679.0,True,nm0000766,nm0392955
3101,tt0115530,American Buffalo,,1996.0,\N,88.0,3720.0,False,nm0180912,nm0000519
3126,tt0115994,Curdled,,1996.0,\N,88.0,5216.0,False,nm0102929,nm0000233
3134,tt0116240,The Evening Star,The Evening Star,1996.0,\N,129.0,4583.0,False,nm0363326,nm0363326
3143,tt0116367,From Dusk Till Dawn,,1996.0,\N,108.0,4701.0,True,nm0001675,nm0000233
3167,tt0116851,Leila,Leila,1997.0,\N,102.0,3603.0,True,nm0576529,nm0576529
3168,tt0116852,Léily Is with Mé,Leily Ba Man Ast,1996.0,\N,95.0,4452.0,True,nm0846092,nm0846092
3175,tt0117002,Mary Reilly,Mary Reilly,1996.0,\N,108.0,14721.0,False,nm0001241,nm0358960
3178,tt0117060,Mission: Impossible,Mission: Impossible,1996.0,\N,110.0,406184.0,True,nm0000361,nm0001801
3183,tt0117214,Á Mớmént ớf Innớcéncé,Nun va Goldoon,1996.0,\N,78.0,3697.0,True,nm0538532,nm0538532
3187,tt0117293,Paradise Lost: The Child Murders at Robin Hood Hills,,1996.0,\N,150.0,16296.0,True,nm0075666,\N
3196,tt0117500,The Rock,The Rock,1996.0,\N,136.0,326002.0,True,nm0000881,nm0743119
3200,tt0117571,Scream,Scream,1996.0,\N,111.0,313116.0,True,nm0000127,nm0932078
3212,tt0117891,A Thin Line Between Love and Hate,A Thin Line Between Love and Hate,1996.0,\N,108.0,4831.0,False,nm0001454,nm0060076
3214,tt0117898,"This World, Then the Fireworks",,1997.0,\N,100.0,1207.0,False,nm0643422,nm0343419
3219,tt0117958,Trees Lounge,Trees Lounge,1996.0,\N,95.0,16117.0,True,nm0000114,nm0000114
3233,tt0118665,Baby Geniuses,,1999.0,\N,97.0,26158.0,False,nm0163706,nm0584121
3242,tt0118819,Live Flesh,Carne trémula,1997.0,\N,103.0,30155.0,True,nm0000264,nm0719334
3257,tt0119088,Éxécútivé Tárgét,,1997.0,\N,100.0,1081.0,False,nm0580726,nm0130502
3277,tt0119327,Hugo Pool,Hugo Pool,1997.0,\N,92.0,4701.0,False,nm0002049,nm0259715
3283,tt0119432,Jungle 2 Jungle,,1997.0,\N,105.0,23877.0,False,nm0664756,nm0317279
3287,tt0119512,Left Luggage,Left Luggage,1998.0,\N,100.0,4701.0,True,nm0469103,nm0904094
3309,tt0120029,RocketMan,,1997.0,\N,95.0,9500.0,False,nm0318795,nm0258627
3321,tt0120190,Sprung,Sprung,1997.0,\N,105.0,1121.0,False,nm0192090,nm0779011
3324,tt0120214,Danes Without a Clue,Stjerner uden hjerner,1997.0,\N,79.0,2587.0,False,nm0917180,nm0917180
3326,tt0120321,Smoke Signals,Smoke Signals,1998.0,\N,89.0,11433.0,True,nm0264220,nm0018963
3342,tt0120655,Dogma,Dogma,1999.0,\N,130.0,213466.0,True,nm0003620,nm0003620
3355,tt0120764,My Favorite Martian,,1999.0,\N,94.0,13376.0,False,nm0677953,nm0646818
3358,tt0120784,Payback,,1999.0,\N,100.0,135845.0,True,nm0001338,nm0371249
3364,tt0120866,Titus,,1999.0,\N,162.0,20393.0,True,nm0853380,nm0853380
3368,tt0120910,Fantasia 2000,Fantasia 2000,1999.0,\N,75.0,37192.0,True,nm0402563,nm0789873
3371,tt0122082,The Crazy Stranger,,1997.0,\N,102.0,7792.0,True,nm0309697,nm4883975
3375,tt0122735,Lucky and Zorba,,1998.0,\N,75.0,1687.0,True,nm0195039,nm0784720
3378,tt0123034,Déád Mán's Cúrvé,,1998.0,\N,91.0,5794.0,False,nm0741942,nm0741942
3384,tt0123392,B.D. in the Mountains and on the Seaside,B.D. la munte si la mare,1971.0,\N,100.0,1838.0,True,nm0236664,nm0862629
3401,tt0127354,Wavelength,,1967.0,\N,45.0,2494.0,False,nm0811296,nm0811296
3426,tt0131479,Detective Conan: The Time Bombed Skyscraper,Meitantei Conan: Tokei-jikake no matenrou,1997.0,\N,99.0,4701.0,True,nm1829961,nm2557097
3427,tt0131502,No Code of Conduct,No Code of Conduct,1998.0,\N,90.0,1531.0,False,nm0584297,nm0557737
3442,tt0135519,"Bárrél Piánớ, Pớvérty ánd Éárnéstnéss","Laterna, ftoheia kai filotimo",1955.0,\N,91.0,1098.0,True,nm0757157,nm0757157
3451,tt0138074,Santa and the Ice Cream Bunny,Santa and the Ice Cream Bunny,1972.0,\N,96.0,1431.0,False,nm0934868,nm0026153
3473,tt0141098,Forces of Nature,,1999.0,\N,105.0,33551.0,False,nm0400486,nm0492909
3478,tt0141998,The Last Spring,,1994.0,\N,90.0,1200.0,True,nm0218773,nm0218773
3489,tt0144020,Pickpocket,Xiao Wu,1997.0,\N,108.0,2446.0,True,nm0422605,nm0422605
3491,tt0144117,Thé Bớớndớck Sáints,The Boondock Saints,1999.0,\N,108.0,234222.0,True,nm0240627,nm0240627
3493,tt0144201,Girl on the Bridge,La fille sur le pont,1999.0,\N,90.0,13637.0,True,nm0496312,nm0296829
3502,tt0146316,Lara Croft: Tomb Raider,,2001.0,\N,100.0,205201.0,False,nm0922346,nm0957003
3520,tt0154443,8 ½ Women,,1999.0,\N,118.0,3961.0,False,nm0000425,nm0000425
3530,tt0156701,"Khrustalyov, My Car!","Khrustalyov, mashinu!",1998.0,\N,147.0,1789.0,True,nm0314516,nm0499939
3536,tt0157122,Fáithléss,Trolösa,2000.0,\N,154.0,3410.0,True,nm0880521,nm0000005
3548,tt0160484,Lost Souls,,2000.0,\N,97.0,10838.0,False,nm0001405,nm0821439
3568,tt0164983,Samaritan Zatoichi,Zatôichi kenka-daiko,1968.0,\N,84.0,1113.0,True,nm0593014,nm0948940
3578,tt0165870,Maniac Nurses find Ecstasy,,1990.0,\N,75.0,1181.0,False,nm0522332,nm1801919
3602,tt0168629,Dancer in the Dark,,2000.0,\N,140.0,106797.0,True,nm0001885,nm0797604
3605,tt0169376,Welcome to Hollywood,,1998.0,\N,89.0,2119.0,False,nm0726472,nm0752841
3611,tt0171685,Ratcatcher,Ratcatcher,1999.0,\N,94.0,9928.0,True,nm0708903,nm0708903
3619,tt0173024,Visitor of a Museum,Posetitel muzeya,1989.0,\N,136.0,1076.0,True,nm0520283,nm0520283
3627,tt0174931,Frivớlớús Lớlá,Monella,1998.0,\N,105.0,3598.0,False,nm0000972,nm0016628
3628,tt0175526,Cherry Falls,Cherry Falls,2000.0,\N,92.0,13079.0,False,nm0942408,nm0783023
3641,tt0178642,The Invisible Circus,The Invisible Circus,2001.0,\N,93.0,3043.0,False,nm0111845,nm0111845
3655,tt0181328,Boulevard of the Revolution,Bulevar revolucije,1992.0,\N,99.0,1105.0,True,nm0088016,nm0088016
3656,tt0181530,East/West,,1999.0,\N,121.0,4798.0,True,nm0912224,nm0912224
3659,tt0181845,A Holy Place,Sveto mesto,1990.0,\N,90.0,1030.0,True,nm0434337,nm0434337
3670,tt0184872,Rurouni Kenshin: Requiem for the Ishin Patriots,Rurôni Kenshin: Ishin shishi e no Requiem,1997.0,\N,90.0,2705.0,True,nm0354498,nm0959983
3696,tt0190374,Dúngéớns & Drágớns,Dungeons & Dragons,2000.0,\N,107.0,33009.0,False,nm0813309,nm0350436
3700,tt0191074,New Best Friend,New Best Friend,2002.0,\N,91.0,3307.0,False,nm0165062,nm0835194
3710,tt0193741,Badding,,2000.0,\N,103.0,1284.0,False,nm0702522,nm0702522
3717,tt0196614,Hjärta av sten,,2000.0,\N,79.0,1180.0,False,nm0613318,nm0257777
3722,tt0199290,3 Strikes,3 Strikes,2000.0,\N,82.0,3448.0,False,nm0690770,nm0690770
3732,tt0200710,Hitớkiri,Hitokiri,1969.0,\N,140.0,1042.0,True,nm0331471,nm0368074
3737,tt0202055,Vanaprastham,Vanaprastham,1999.0,\N,119.0,4701.0,True,nm0440267,nm0657532
3739,tt0202641,Two Family House,,2000.0,\N,108.0,1668.0,True,nm0208343,nm0208343
3740,tt0203009,Moulin Rouge!,Moulin Rouge!,2001.0,\N,127.0,275778.0,True,nm0525303,nm0668902
3773,tt0211938,Bait,,2000.0,\N,119.0,12373.0,False,nm0298807,nm0006904
3787,tt0216625,Code Unknown,,2000.0,\N,118.0,13198.0,True,nm0359734,nm0359734
3793,tt0217590,The Adventures of Mowgli,Maugli,1973.0,\N,90.0,1870.0,True,nm1350122,nm0456017
3794,tt0217630,Loser,,2000.0,\N,98.0,28608.0,False,nm0002132,nm0002132
3799,tt0218864,Buying the Cow,,2002.0,\N,88.0,7058.0,False,nm0065608,nm1378028
3800,tt0219653,Dracula 2000,Dracula 2000,2000.0,\N,99.0,4701.0,False,nm0527261,nm0527261
3813,tt0225535,The Debt,,1999.0,\N,106.0,3595.0,True,nm0470377,nm0603198
3838,tt0234988,The Town Is Quiet,,2000.0,\N,133.0,1226.0,True,nm0350168,nm0350168
3845,tt0236576,Paragraph 175,Paragraph 175,2000.0,\N,81.0,2029.0,True,nm0258531,nm0940000
3848,tt0237138,Dasharatham,,1989.0,\N,154.0,1988.0,True,nm0539034,nm0517839
3852,tt0238380,Éqúilibriúm,,2002.0,\N,107.0,320731.0,True,nm0934483,nm0934483
3857,tt0240119,Tomie,,1998.0,\N,95.0,1753.0,False,nm0645231,nm0645231
3873,tt0242572,Priyuralu Pilichindi,,2006.0,2000,151.0,2993.0,True,nm0579766,nm0837675
3878,tt0243558,Révớlútiớnáry Girl Úténá: Thé Mớvié,Shôjo kakumei Utena: Adolescence mokushiroku,1999.0,\N,85.0,1470.0,True,nm0407552,nm0407552
3886,tt0245429,Spiritéd Áwáy,,2001.0,\N,125.0,705217.0,True,nm0594503,nm0594503
3896,tt0246593,Big Ánimál,Duze zwierze,2000.0,\N,73.0,4701.0,True,nm0836136,nm0650103
3903,tt0247945,Badri,,2000.0,\N,158.0,1873.0,True,nm0700872,nm0700872
3905,tt0248036,Get Ready to Be Boyzvoiced,,2000.0,\N,95.0,1492.0,True,nm0248526,nm0255821
3910,tt0248661,3 A.M.,,2001.0,\N,92.0,1308.0,False,nm0205014,nm0205014
3918,tt0250258,The Experiment,,2001.0,\N,120.0,92736.0,True,nm0386570,nm0092063
3920,tt0251160,John Q,John Q,2002.0,\N,116.0,129773.0,True,nm0001024,nm0444006
3924,tt0252028,Surviving Christmas,,2006.0,2004,91.0,24058.0,False,nm0593610,nm0827985
3938,tt0252985,Ask Me If I'm Happy,Chiedimi se sono felice,2000.0,\N,100.0,5911.0,True,nm0893111,nm0274081
3951,tt0254001,Üç Kágitçi,Üç Kagitçi,1981.0,\N,88.0,5340.0,True,nm0047971,nm0047971
3960,tt0255958,Down House,,2001.0,\N,95.0,2076.0,True,nm0434153,nm0645612
3972,tt0259182,The American Nightmare,The American Nightmare,2000.0,\N,73.0,1930.0,True,nm0800048,nm0800048
3977,tt0260332,The Day I Became a Woman,,2000.0,\N,78.0,1736.0,True,nm0581863,nm0538532
3979,tt0260987,The Dream Factory,,1997.0,\N,90.0,1414.0,True,nm0271815,\N
3980,tt0260991,Joint Security Area,,2000.0,\N,110.0,28748.0,True,nm0661791,nm0661931
3981,tt0261175,Peter Bell,,2002.0,\N,110.0,2146.0,False,nm0676577,nm0676577
3985,tt0262240,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,,2000.0,\N,288.0,1116.0,True,nm0577263,nm0577263
3988,tt0262826,Thomas in Love,Thomas est amoureux,2000.0,\N,97.0,1977.0,True,nm0719348,nm0087646
3991,tt0263265,Shortcut to Happiness,,2003.0,\N,106.0,5467.0,False,nm0000285,nm0144007
3998,tt0264150,View from the Top,View from the Top,2006.0,2003,87.0,26553.0,False,nm0000853,nm0906998
4017,tt0266747,Marci X,Marci X,2003.0,\N,84.0,5325.0,False,nm0000907,nm0397411
4022,tt0267804,The One,,2006.0,2001,87.0,90601.0,False,nm0939128,nm0939128
4023,tt0267891,The Ringer,,2005.0,\N,94.0,36224.0,False,nm0087904,nm0088546
4028,tt0268978,A Beautiful Mind,,2001.0,\N,135.0,4701.0,True,nm0000165,nm0621586
4036,tt0270560,Our Lips Are Sealed,Our Lips Are Sealed,2000.0,\N,89.0,4701.0,False,nm0788481,nm0788481
4046,tt0271678,No: 20 Madras Mail,,1990.0,\N,177.0,1165.0,True,nm0698184,nm0430573
4070,tt0277703,"Féúér, Éis & Dớsénbiér","Feuer, Eis & Dosenbier",2002.0,\N,83.0,1118.0,False,nm0227845,nm0728894
4074,tt0278504,Insomnia,,2002.0,\N,118.0,286487.0,True,nm0634240,nm0804408
4082,tt0280438,Ash Wednesday,Ash Wednesday,2002.0,\N,99.0,3048.0,False,nm0122653,nm0122653
4086,tt0280653,Amen.,Amen.,2002.0,\N,132.0,13986.0,True,nm0002020,nm0387827
4087,tt0280674,The First $20 Million Is Always the Hardest,,2002.0,\N,105.0,3140.0,False,nm0413875,nm0862787
4089,tt0280707,Gosford Park,,2006.0,2001,131.0,84800.0,True,nm0000265,nm0000837
4091,tt0280969,My Little Eye,,2006.0,2002,95.0,12005.0,False,nm0263009,nm1220140
4096,tt0282209,Darkness Falls,Darkness Falls,2003.0,\N,86.0,31328.0,False,nm0509448,nm0888743
4098,tt0282552,Riders,,2002.0,\N,83.0,5864.0,False,nm0000091,nm0000091
4102,tt0283015,Stranded,,2001.0,\N,95.0,2703.0,False,nm1009774,nm0013637
4138,tt0289968,Hababam Sinifi Dokuz Doguruyor,Hababam Sinifi Dokuz Doguruyor,1978.0,\N,88.0,8223.0,True,nm0862605,nm0784149
4141,tt0290332,The Wash,,2001.0,\N,96.0,7025.0,False,nm0690770,nm0690770
4164,tt0295721,Taxi 3,Taxi 3,2003.0,\N,84.0,41786.0,False,nm0470443,nm0000108
4166,tt0296574,Company,Company,2002.0,\N,142.0,15140.0,True,nm0890060,nm1156290
4173,tt0298845,In America,In America,2006.0,2002,105.0,42597.0,True,nm0006487,nm0792202
4175,tt0299108,Rehnaa Hai Terre Dil Mein,Rehnaa Hai Terre Dil Mein,2001.0,\N,160.0,8061.0,True,nm1069826,nm4060831
4184,tt0301245,Oysters at Nam Kee's,,2002.0,\N,99.0,1325.0,False,nm0683758,nm0067189
4191,tt0302297,Barely Legal,,2003.0,\N,90.0,6013.0,False,nm0262693,nm0825738
4201,tt0304126,Grill Point,,2002.0,\N,111.0,1625.0,True,nm0237527,nm0956299
4202,tt0304669,The Santa Clause 2,,2002.0,\N,104.0,54372.0,False,nm0501185,nm0748874
4211,tt0306734,The Divorce,Le divorce,2003.0,\N,117.0,11357.0,False,nm0412465,nm0412465
4218,tt0307385,Rivers and Tides,Rivers and Tides,2001.0,\N,90.0,2349.0,True,nm0726123,nm0726123
4226,tt0308280,Friends,,2001.0,\N,167.0,4701.0,True,nm0796504,\N
4256,tt0314725,Standing in the Shadows of Motown,Standing in the Shadows of Motown,2006.0,2002,108.0,3612.0,True,nm0433225,nm1157820
4267,tt0316494,Laughter and Punishment,,2006.0,2003,94.0,1018.0,False,nm0227570,nm0355213
4295,tt0326143,Sáint Séiyá: Légénd ớf Crimsớn Yớúth,,1988.0,\N,71.0,1236.0,True,nm0945674,nm1012277
4304,tt0327071,Om Jai Jagadish,,2002.0,\N,172.0,1970.0,False,nm0451600,nm1050292
4305,tt0327162,The Stepford Wives,The Stepford Wives,2006.0,2004,93.0,64581.0,False,nm0000568,nm0397411
4318,tt0329083,Finé Déád Girls,Fine mrtve djevojke,2002.0,\N,77.0,2301.0,True,nm0558094,nm0559105
4320,tt0329354,Marigold,Marigold,2007.0,\N,110.0,1956.0,False,nm0141033,nm0141033
4335,tt0332452,Troy,,2004.0,\N,163.0,511623.0,True,nm0000583,nm1125275
4340,tt0333780,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",2003.0,\N,95.0,64849.0,False,nm0379237,nm1009988
4360,tt0339072,Gladiatress,Gladiatress,2004.0,\N,89.0,1403.0,False,nm0335283,nm0924347
4376,tt0342275,A Decade Under the Influence,,2003.0,\N,138.0,2683.0,True,nm0481418,\N
4381,tt0344273,Kings & Queen,,2004.0,\N,150.0,3799.0,True,nm0221611,nm0092006
4382,tt0345032,The Keys to the House,,2004.0,\N,105.0,2372.0,True,nm0002167,nm0690667
4384,tt0345549,Last Life in the Universe,Ruang rak noi nid mahasan,2003.0,\N,112.0,11089.0,True,nm0711579,nm1429771
4386,tt0346094,Distánt,,2002.0,\N,110.0,20434.0,True,nm0149196,nm4309095
4400,tt0349467,Freedomland,Freedomland,2006.0,\N,113.0,16091.0,False,nm0005387,nm0697115
4403,tt0349878,Netaji Subhas Chandra Bose: The Forgotten Hero,,2005.0,\N,208.0,1153.0,True,nm0070867,nm0952067
4408,tt0350774,Déád & Bréákfást,Dead & Breakfast,2004.0,\N,88.0,5919.0,False,nm0505075,nm0121605
4418,tt0354148,Vadakkunokkiyantram,,1989.0,\N,120.0,4701.0,True,nm0820208,nm0820208
4428,tt0357283,Silent Waters,,2003.0,\N,99.0,1134.0,True,nm0838526,nm1100902
4433,tt0358345,Thé Úninvitéd,4 inyong shiktak,2003.0,\N,127.0,1534.0,False,nm0498270,nm0498270
4440,tt0360916,The Real Cancun,The Real Cancun,2003.0,\N,96.0,3886.0,False,nm0219974,nm0129644
4443,tt0361596,Fahrenheit 9/11,Fahrenheit 9/11,2004.0,\N,122.0,128496.0,True,nm0601619,nm0601619
4462,tt0363589,Elephant,Elephant,2003.0,\N,81.0,89186.0,True,nm0001814,nm0001814
4490,tt0368619,Brides,Nyfes,2004.0,\N,128.0,4655.0,True,nm0903837,nm1385719
4492,tt0368688,Direct Action,Direct Action,2004.0,\N,97.0,1543.0,False,nm0002089,nm0002089
4494,tt0368836,The Lazarus Child,The Lazarus Child,2004.0,\N,93.0,1003.0,False,nm0857280,nm0060103
4497,tt0368962,Mirage,Iluzija,2006.0,2004,107.0,4701.0,True,nm1387046,nm1533270
4531,tt0374887,Munna Bhai M.B.B.S.,Munna Bhai M.B.B.S.,2003.0,\N,156.0,78649.0,True,nm0386246,nm1063072
4561,tt0378848,Battle for Finland,,2007.0,\N,117.0,1824.0,False,nm0512003,nm0956493
4575,tt0380615,Paper Clips,,2004.0,\N,82.0,1725.0,True,nm1452675,nm1452675
4591,tt0382385,Zameen,Zameen,2003.0,\N,154.0,1543.0,False,nm1460159,nm1242455
4610,tt0385639,Death Bed: The Bed That Eats,,1977.0,\N,78.0,2398.0,False,nm1480386,nm1480386
4640,tt0389557,Black Book,,2006.0,\N,145.0,4701.0,True,nm0000682,nm0000682
4655,tt0393567,The Other Side,The Other Side,2006.0,\N,92.0,1471.0,False,nm0084059,nm0084059
4661,tt0395802,Veergati,,1995.0,\N,166.0,1639.0,False,nm0802143,nm0802143
4669,tt0396857,Shadowboxer,Shadowboxer,2005.0,\N,93.0,6749.0,False,nm0200005,nm0737993
4670,tt0397044,Blood and Chocolate,Blood and Chocolate,2007.0,\N,98.0,17625.0,False,nm0902290,nm0458413
4671,tt0397065,Hớúsé ớf Wáx,,2005.0,\N,113.0,120931.0,False,nm1429471,nm0370928
4675,tt0398029,The Last Drop,The Last Drop,2006.0,\N,103.0,2563.0,False,nm0853535,nm0853535
4680,tt0399040,My Girl,,2003.0,\N,110.0,1968.0,True,nm1352003,\N
4683,tt0400156,Ambulance,Ambulancen,2005.0,\N,80.0,1236.0,False,nm0612664,nm1099296
4684,tt0400172,Anus Magillicutty,,2003.0,\N,70.0,3767.0,False,nm1561201,nm1563060
4708,tt0405094,The Lives of Others,,2006.0,\N,137.0,376107.0,True,nm0003697,nm0003697
4716,tt0407246,Duck Season,,2004.0,\N,90.0,4028.0,True,nm0251774,nm0546008
4737,tt0411098,All the Invisible Children,All the Invisible Children,2005.0,\N,124.0,4050.0,True,nm0000247,nm0893034
4742,tt0411674,Mondovino,,2004.0,\N,135.0,1455.0,True,nm0636506,nm0636506
4748,tt0413099,Evan Almighty,Evan Almighty,2006.0,2007,96.0,144085.0,False,nm0001723,nm0641479
4758,tt0415489,Áméricán Crúdé,American Crude,2008.0,\N,96.0,4701.0,False,nm0001729,nm0001729
4780,tt0419946,The Marine,The Marine,2006.0,\N,92.0,4701.0,False,nm1669022,nm0568416
4781,tt0419984,Mr. Woodcock,Mr. Woodcock,2007.0,\N,87.0,35777.0,False,nm0318916,nm1404095
